product_id,product_name,rank,intent_id,intent_name,score,evidence,reason,ontology_version,labeling_run_id,model,created_at
P025,Funnel Set (3pc),4,IN_CHE_01,Home Cleaning & Maintenance,0.4,funnel set,Funnels can assist in transferring cleaning solutions or other liquids for home maintenance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P026,Car Wash Sponge,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,car wash sponge,"This product is explicitly designed for washing cars, directly supporting vehicle maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P026,Car Wash Sponge,2,IN_CHE_01,Home Cleaning & Maintenance,0.8,sponge,"Sponges are general cleaning tools, and car washing is a form of maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P026,Car Wash Sponge,3,IN_SEL_01,Eco-Conscious Products & Practices,0.6,high-density foam,"High-density foam can imply durability and reusability, aligning with eco-conscious consumption.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P026,Car Wash Sponge,4,IN_GOL_02,Outdoor Space Enhancement,0.4,sponge,A sponge can be used for cleaning outdoor furniture or surfaces to enhance outdoor living areas.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P026,Car Wash Sponge,5,IN_HMS_01,Home Repairs & DIY,0.3,sponge,Sponges are useful for cleaning during or after various home repair and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P027,Tire Shine Spray,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,tire shine spray | silicone-based dressing for rubber sidewalls,This product is explicitly designed for the aesthetic maintenance and protection of vehicle tires.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P027,Tire Shine Spray,2,IN_CHE_01,Home Cleaning & Maintenance,0.7,shine spray,"The product is a type of cleaning and finishing agent, similar to those used for general household maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P027,Tire Shine Spray,3,IN_GOL_02,Outdoor Space Enhancement,0.3,dressing for rubber sidewalls,A silicone-based dressing could potentially be used to protect and enhance other rubber or plastic elements in outdoor living areas.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P028,Microfiber Wash Mitt,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,exterior car washing,"This product is specifically designed for washing cars, directly supporting vehicle maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P028,Microfiber Wash Mitt,2,IN_CHE_01,Home Cleaning & Maintenance,0.8,microfiber wash mitt,"Microfiber mitts are general cleaning tools, and car washing is a form of maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P028,Microfiber Wash Mitt,3,IN_SEL_01,Eco-Conscious Products & Practices,0.6,microfiber wash mitt,"Microfiber products are often chosen for their reusability and effectiveness with less water/chemicals, aligning with eco-conscious practices.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P028,Microfiber Wash Mitt,4,IN_GOL_02,Outdoor Space Enhancement,0.4,wash mitt,A wash mitt can be used for cleaning outdoor furniture or other items to enhance outdoor living areas.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P028,Microfiber Wash Mitt,5,IN_HMS_01,Home Repairs & DIY,0.3,wash mitt,A wash mitt can be useful for cleaning surfaces during or after various home repair and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P029,Grease Gun (Manual),1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,lubricating mechanical joints,"A grease gun is a specialized tool for lubricating vehicle components, essential for maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P029,Grease Gun (Manual),2,IN_THI_01,General Tools & Hardware,0.8,lever-action tool,"This product is a type of tool used for mechanical tasks, fitting the general tools category.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P029,Grease Gun (Manual),3,IN_HMS_01,Home Repairs & DIY,0.6,lubricating mechanical joints,Grease guns can also be used for lubricating various mechanical items in a home for repairs or DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P030,Motor Oil (5W-30),1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,engine lubricant,Motor oil is a fundamental consumable for maintaining a vehicle's engine.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P031,Windshield Fluid Tablet,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,making washer fluid,This tablet is used to create fluid essential for cleaning and maintaining a vehicle's windshield.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P031,Windshield Fluid Tablet,2,IN_CHE_01,Home Cleaning & Maintenance,0.4,making washer fluid,"The product is a cleaning agent, which broadly relates to cleaning and maintenance, even if primarily for vehicles.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P032,Scraper (Ice),1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,for winter car windows,An ice scraper is a tool specifically designed for maintaining clear visibility on vehicle windows in winter.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P032,Scraper (Ice),2,IN_AVM_02,Automotive Safety & Tech,0.9,for winter car windows,Clearing ice from car windows directly enhances vehicle safety by ensuring driver visibility.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P032,Scraper (Ice),3,IN_CHE_01,Home Cleaning & Maintenance,0.5,plastic blade with brush,"The scraper is a tool for cleaning and removing unwanted substances, aligning with general cleaning tasks.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P032,Scraper (Ice),4,IN_THI_01,General Tools & Hardware,0.4,plastic blade with brush,"This product is a handheld tool with a specific function, fitting into the general tools category.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P033,Upholstery Cleaner,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,car seats and floor mats,This product is specifically for cleaning vehicle interiors.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P033,Upholstery Cleaner,2,IN_CHE_01,Home Cleaning & Maintenance,0.8,upholstery cleaner,"The primary function is cleaning, which is a general maintenance activity.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P033,Upholstery Cleaner,3,IN_AVM_02,Automotive Safety & Tech,0.6,car seats and floor mats,A clean interior contributes to a more pleasant and potentially safer driving environment.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P033,Upholstery Cleaner,4,IN_HDA_01,Enhancing Home Aesthetics,0.4,upholstery cleaner,Cleaning upholstery enhances the aesthetic appeal of the vehicle's interior.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P033,Upholstery Cleaner,5,IN_HOS_01,Efficient Home Organization,0.3,upholstery cleaner,"Maintaining cleanliness is part of keeping an organized space, even for a car.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P034,Battery Terminal Cleaner,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,battery terminal cleaner,This tool is specifically for maintaining vehicle batteries.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P034,Battery Terminal Cleaner,2,IN_THI_01,General Tools & Hardware,0.9,wire brush tool,A wire brush is a general tool used for various cleaning and maintenance tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P034,Battery Terminal Cleaner,3,IN_HMS_01,Home Repairs & DIY,0.8,removing corrosion,Removing corrosion is a repair and maintenance task.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P034,Battery Terminal Cleaner,4,IN_CHE_01,Home Cleaning & Maintenance,0.7,cleaner,The product's function is to clean and maintain battery terminals.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P034,Battery Terminal Cleaner,5,IN_HASD_01,Smart Home & Appliance Upgrades,0.4,battery terminal,Maintaining battery terminals ensures the functionality of devices and appliances.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P035,Torque Wrench,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,torque wrench,Torque wrenches are essential tools for precise fastening in vehicle maintenance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P035,Torque Wrench,2,IN_THI_01,General Tools & Hardware,0.9,adjustable wrench,A torque wrench is a specialized but fundamental tool in a general hardware context.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P035,Torque Wrench,3,IN_HMS_01,Home Repairs & DIY,0.8,wrench,Wrenches are common tools for various home repair and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P035,Torque Wrench,4,IN_PBS_01,Advanced Work & Productivity,0.7,torque wrench,"This tool is used for precise work, aligning with advanced productivity tasks.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P035,Torque Wrench,5,IN_HASD_01,Smart Home & Appliance Upgrades,0.5,wrench,Tools like wrenches are often needed for installing or maintaining appliances.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P036,Wheel Cleaner Spray,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,wheel cleaner spray,This product is specifically designed for cleaning and maintaining vehicle wheels.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P036,Wheel Cleaner Spray,2,IN_CHE_01,Home Cleaning & Maintenance,0.8,cleaner spray,"The primary function is cleaning, which is a core maintenance activity.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P036,Wheel Cleaner Spray,3,IN_SEL_01,Eco-Conscious Products & Practices,0.7,acid-free formula,The 'acid-free formula' suggests an environmentally conscious approach to cleaning.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P036,Wheel Cleaner Spray,4,IN_AVM_02,Automotive Safety & Tech,0.6,removing brake dust,Keeping wheels clean contributes to the overall appearance and potentially the longevity of brake components.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P036,Wheel Cleaner Spray,5,IN_HDA_01,Enhancing Home Aesthetics,0.5,wheel cleaner,Cleaning wheels enhances the aesthetic appeal of the vehicle.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P037,Tire Plug Kit,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,emergency repair tools for punctured tubeless tires,This kit is specifically designed for repairing vehicle tires.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P037,Tire Plug Kit,2,IN_HMS_01,Home Repairs & DIY,0.7,repair tools,The kit contains tools used for general repair tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P037,Tire Plug Kit,3,IN_THI_01,General Tools & Hardware,0.6,repair tools,The product consists of tools for various repair needs.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P037,Tire Plug Kit,4,IN_AVM_02,Automotive Safety & Tech,0.5,emergency repair,An emergency tire repair kit enhances vehicle safety by addressing unexpected punctures.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P037,Tire Plug Kit,5,IN_TC_01,Travel Essentials & Efficiency,0.4,emergency repair,"This kit is an essential item for efficient and safe travel, especially for unexpected tire issues.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P038,Car Wax (Liquid),1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,car wax (liquid) | protective polymer coating,Car wax is used for the maintenance and protection of a vehicle's exterior.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P038,Car Wax (Liquid),2,IN_HDA_01,Enhancing Home Aesthetics,0.7,exterior shine,"The product enhances the aesthetic appeal of the car, similar to beautifying a space.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P038,Car Wax (Liquid),3,IN_CHE_01,Home Cleaning & Maintenance,0.6,protective polymer coating,The act of waxing for protection and shine is analogous to general maintenance activities.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P038,Car Wax (Liquid),4,IN_GSO_01,Thoughtful & Personalized Gifts,0.3,car wax,Car wax can be a practical gift for vehicle owners or enthusiasts.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P039,Plastic Rivet Kit,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,for interior car trim and panels,These rivets are specifically used for repairing or maintaining vehicle interiors.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P039,Plastic Rivet Kit,2,IN_HMS_01,Home Repairs & DIY,0.8,plastic rivet kit | assorted clips,Rivets and clips are common components used in various repair and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P039,Plastic Rivet Kit,3,IN_THI_01,General Tools & Hardware,0.7,plastic rivet kit | assorted clips,The kit contains fundamental hardware components like rivets and clips.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P039,Plastic Rivet Kit,4,IN_AVM_02,Automotive Safety & Tech,0.5,clips for interior car trim and panels,Securing interior panels with rivets can contribute to vehicle safety by preventing loose parts.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P039,Plastic Rivet Kit,5,IN_GSO_01,Thoughtful & Personalized Gifts,0.3,plastic rivet kit,This kit can be a practical gift for someone who frequently works on car interiors.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P040,Mechanics Gloves,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,mechanics gloves,These gloves are specifically designed for individuals performing vehicle maintenance and repair.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P040,Mechanics Gloves,2,IN_HMS_01,Home Repairs & DIY,0.9,hand protection,Gloves for hand protection are essential for various home repair and DIY tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P040,Mechanics Gloves,3,IN_THI_01,General Tools & Hardware,0.8,hand protection,Gloves are a common accessory used with general tools and hardware for safety.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P040,Mechanics Gloves,4,IN_ORS_01,Outdoor Gear & Activities,0.5,hand protection,Protective gloves are often used in various outdoor activities for safety and comfort.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P040,Mechanics Gloves,5,IN_GOL_01,Garden Care & Cultivation,0.4,hand protection,Gloves for hand protection are commonly used in gardening tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P041,Headlight Restore Kit,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,headlight restore kit,This kit is specifically for maintaining and repairing a vehicle's headlights.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P041,Headlight Restore Kit,2,IN_HMS_01,Home Repairs & DIY,0.8,restore kit,The act of restoring and repairing vehicle components aligns with general DIY principles.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P041,Headlight Restore Kit,3,IN_AVM_02,Automotive Safety & Tech,0.7,headlight restore kit,"Restoring headlights improves visibility, which is crucial for vehicle safety.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P041,Headlight Restore Kit,4,IN_CHE_01,Home Cleaning & Maintenance,0.6,polish for cloudy plastic lenses,"Polishing to restore clarity is a form of maintenance, similar to cleaning.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P041,Headlight Restore Kit,5,IN_THI_01,General Tools & Hardware,0.5,sanding pads and polish,Sanding pads and polish are general tools used for various repair and restoration tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P042,Fuel Stabilizer,1,IN_AVM_01,Vehicle Maintenance & Repair,1.0,fuel stabilizer | additive for keeping stored gasoline fresh,This product is an additive used to maintain the quality of fuel for vehicles or engines.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P042,Fuel Stabilizer,2,IN_HMS_01,Home Repairs & DIY,0.8,keeping stored gasoline fresh,"Maintaining fuel for equipment, including household items, falls under general maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P042,Fuel Stabilizer,3,IN_CHE_01,Home Cleaning & Maintenance,0.7,keeping stored gasoline fresh,"Preventing degradation of fuel is a form of maintenance, ensuring proper function.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
